adm1_name,adm2_name,mkt_name,c_maize_price,c_rice_price,c_sorghum_price,c_oil_price,c_food_price_index,Date,Population,Climate_Temperature,Climate_Precipitation,Climate_Humidity,Conflict_Critical,Conflict_Heightened,Conflict_Typical,Drought_NDVI_Critical,Drought_NDVI_Heightened,Drought_NDVI_Typical,Drought_rainfall_Critical,Drought_rainfall_Heightened,Drought_rainfall_Typical,Exchange_rates_Critical,Exchange_rates_Heightened,Exchange_rates_Typical,Food_prices_Critical,Food_prices_Heightened,Food_prices_Typical,Fuel_prices_Critical,Fuel_prices_Heightened,Fuel_prices_Typical,GLM_Estimated_population_living_in_areas_at_risk,GLM_Percentage_of_population_living_in_areas_at_risk,Heavy_rainfall_Critical,Heavy_rainfall_Heightened,Heavy_rainfall_Typical,ALCOHOLIC_BEVERAGES_TOBACCO_AND_NARCOTICS,ALL_GROUPS,CLOTHING_AND_FOOTWEAR,COMMUNICATION,EDUCATION,FOOD_AND_NON_ALCOHOLIC_BEVERAGES,FURNISHINGS_HOUSEHOLD_EQUIPMENT_AND_ROUTINE_MAINTENANCE_OF_THE_HOUSE,HEALTH,HOUSING_WATER_ELECTRICITY_GAS_AND_OTHER_FUELS,MISCELLANEOUS_GOODS_AND_SERVICES,RECREATION_AND_CULTURE,RESTAURANTS_AND_HOTELS,TRANSPORT,Exchange_Rate,"GDP_per_capita,_US_Dollars",Government_final_consumption,Gross_fixed_capital_formation,Household_final_consumption,Minus:_Imports_of_goods_and_services
Hiraan,Bulo Burto,Buloburto,15000.0,18753.6,12343.98,40000.0,1.07,2021-04-01,422993.0,30.76,1.13,54.89,,9.0,65.0,,,74.0,,3.0,71.0,74.0,74.0,,26.0,47.0,1.0,47.0,15.0,12.0,2975509.965,0.1776,,1.0,74.0,1.6055000000000001,124.85,7.452448,2.8848399999999996,4.392,58.783872,3.3006450000000007,7.7865,27.237534999999998,3.465824,1.0375,2.7688,4.133805,25922.0,502.0,677000000.0,1244000000.0,10720000000.0,6544000000.0
Hiraan,Bulo Burto,Buloburto,15517.24,19674.09,12788.79,42051.72,1.12,2021-05-01,422993.0,27.56,6.48,69.18,,11.0,63.0,,1.0,74.0,2.0,1.0,71.0,,74.0,,30.0,43.0,1.0,46.0,16.0,12.0,4009000.56,0.2394,,3.0,71.0,1.6055000000000001,126.42,7.8266800000000005,2.8848399999999996,4.392,59.58496799999999,3.3006450000000007,7.9495000000000005,27.473976,3.465824,1.0375,2.7688,4.133805,26020.0,502.0,677000000.0,1244000000.0,10720000000.0,6544000000.0
Hiraan,Bulo Burto,Buloburto,15856.67,20156.14,13340.9,43600.0,1.16,2021-06-01,422993.0,26.16,1.05,70.96,3.0,20.0,51.0,5.0,1.0,74.0,3.0,10.0,61.0,,74.0,,39.0,35.0,1.0,54.0,9.0,11.0,4854697.249,0.2898,,,74.0,1.6055000000000001,125.97,7.8266800000000005,2.8848399999999996,4.392,58.705604,3.3270150000000003,8.058,27.738509,3.481613,1.0375,2.7688,4.146623,26023.0,502.0,677000000.0,1244000000.0,10720000000.0,6544000000.0
Hiraan,Bulo Burto,Buloburto,15382.61,19937.22,13414.74,42551.07,1.14,2021-07-01,,25.18,1.72,70.96,,21.0,53.0,1.0,5.0,74.0,3.0,9.0,62.0,,74.0,,38.0,36.0,,55.0,8.0,11.0,5280233.531,0.3152,,,74.0,1.6055000000000001,126.89,7.8266800000000005,2.8848399999999996,4.392,59.502096,3.3270150000000003,8.058,27.738509,3.481613,1.0375,2.8702,4.167358,26014.0,502.0,677000000.0,1244000000.0,10720000000.0,6544000000.0
Hiraan,Bulo Burto,Buloburto,15200.0,20003.5,13418.03,42500.0,1.13,2021-08-01,,25.75,2.48,70.84,4.0,11.0,59.0,,,74.0,2.0,4.0,68.0,,74.0,,41.0,33.0,,54.0,15.0,5.0,5444556.05,0.3251,,3.0,74.0,1.41375,125.26,8.194373,2.8848399999999996,4.392,58.668772,3.3270150000000003,8.058,26.762311999999998,3.481613,1.0375,2.8702,4.167358,26026.0,502.0,677000000.0,1244000000.0,10720000000.0,6544000000.0
Hiraan,Bulo Burto,Buloburto,15079.52,20255.03,13700.59,42500.0,1.14,2021-09-01,,26.7,1.78,69.14,,8.0,66.0,,,74.0,2.0,1.0,71.0,,74.0,,38.0,36.0,2.0,55.0,12.0,7.0,6126289.848,0.3658,,1.0,74.0,1.3827500000000001,126.17,7.8266800000000005,2.8848399999999996,4.392,59.004864,3.3270150000000003,8.058,27.738509,3.481613,1.0375,2.8702,4.167358,26033.0,502.0,677000000.0,1244000000.0,10720000000.0,6544000000.0
Hiraan,Bulo Burto,Buloburto,14529.03,20055.51,14044.74,44758.06,1.16,2021-10-01,,28.27,0.3,63.47,,7.0,67.0,11.0,1.0,73.0,6.0,20.0,48.0,,74.0,,44.0,30.0,4.0,58.0,11.0,5.0,6324561.435,0.3776,,1.0,73.0,1.3604869325,126.4613726,7.82668841016,2.8849443587999994,4.3920274280000005,59.28218755139999,3.3270553841900004,8.05814623,27.7380646782,3.4861312217899996,1.037529047,2.87014507,4.197966249229999,26057.0,502.0,677000000.0,1244000000.0,10720000000.0,6544000000.0
Hiraan,Bulo Burto,Buloburto,15500.0,20048.77,15026.46,44000.0,1.18,2021-11-01,,28.97,1.45,59.68,,1.0,73.0,4.0,5.0,65.0,12.0,24.0,38.0,,74.0,,49.0,25.0,,67.0,3.0,4.0,6998076.876,0.4178,,2.0,72.0,1.3604869325,127.2735028,7.82668841016,2.8849443587999994,4.3920274280000005,60.09431777403999,3.3270553841900004,8.05814623,27.7380646782,3.4861312217899996,1.037529047,2.87014507,4.197966249229999,26090.0,502.0,677000000.0,1244000000.0,10720000000.0,6544000000.0
Hiraan,Bulo Burto,Buloburto,15104.47,20313.28,16470.86,44000.0,1.19,2021-12-01,,27.82,0.03,57.12,,1.0,73.0,9.0,3.0,62.0,4.0,20.0,50.0,,74.0,,56.0,18.0,,69.0,4.0,1.0,7976197.401,0.4762,,,74.0,1.2479350401250002,126.9899071,7.52730076295,2.8849443587999994,4.3920274280000005,60.73035995968,3.2415347580800002,8.05814623,27.73653277462,3.32970358235,1.03682795,2.675561736,4.1290325683099995,26091.0,502.0,677000000.0,1244000000.0,10720000000.0,6544000000.0
Hiraan,Bulo Burto,Buloburto,15000.0,20828.97,16402.55,48068.97,1.25,2022-01-01,457546.0,27.43,0.8,54.82,5.0,11.0,58.0,8.0,3.0,63.0,1.0,5.0,69.0,,74.0,,69.0,5.0,,71.0,3.0,2.0,11073533.67,0.6385,,,74.0,1.136575031,126.9198506,7.50381252908,2.8849443587999994,4.364501392,61.39635761092,3.2092331078600007,8.05814623,27.612695864470002,3.01795681038,1.01639715,2.675561736,4.04366871467,26069.0,,,,,
Hiraan,Bulo Burto,Buloburto,15154.81,21563.65,16983.56,50785.71,1.3,2022-02-01,457546.0,26.91,3.63,60.46,,15.0,59.0,6.0,7.0,61.0,8.0,6.0,68.0,74.0,,,69.0,5.0,,72.0,2.0,1.0,13803526.16,0.7959,,,74.0,1.0808950263750001,127.614781,7.42094553755,2.8849443587999994,4.364501392,62.15775824519999,3.2092331078600007,8.05814623,27.612695864470002,3.01795681038,1.01639715,2.675561736,4.11574552753,25384.0,,,,,
Hiraan,Bulo Burto,Buloburto,15371.44,22386.07,17219.78,58000.0,1.4,2022-03-01,457546.0,28.91,0.03,54.66,1.0,15.0,58.0,12.0,6.0,56.0,,3.0,71.0,74.0,74.0,,71.0,3.0,,74.0,,,14124591.62,0.8144,,,74.0,1.0808950263750001,129.9171666,7.42094553755,2.8849443587999994,4.364501392,63.82585365072,3.2092331078600007,8.05814623,28.07096412515,3.05273603013,1.0384717940000001,2.721024916,4.1894503922699995,26027.0,,,,,
Hiraan,Bulo Burto,Buloburto,15071.21,22467.57,17463.77,56848.84,1.39,2022-04-01,457546.0,30.45,1.96,58.19,,12.0,62.0,14.0,6.0,54.0,4.0,34.0,36.0,,74.0,74.0,70.0,4.0,,74.0,,,12838449.29,0.7403,,,74.0,1.0808950263750001,132.8982247,8.02570531974,2.8849443587999994,4.364501392,65.79090199183999,3.2092331078600007,8.05814623,28.48221412654,3.05273603013,1.0384717940000001,2.721024916,4.1894503922699995,26492.0,,,,,
Hiraan,Bulo Burto,Buloburto,15071.21,22467.57,17463.77,56848.84,1.39,2022-04-01,427124.0,30.45,1.96,58.19,,12.0,62.0,14.0,6.0,54.0,4.0,34.0,36.0,,74.0,74.0,70.0,4.0,,74.0,,,12838449.29,0.7403,,,74.0,1.0808950263750001,132.8982247,8.02570531974,2.8849443587999994,4.364501392,65.79090199183999,3.2092331078600007,8.05814623,28.48221412654,3.05273603013,1.0384717940000001,2.721024916,4.1894503922699995,26492.0,,,,,
Hiraan,Bulo Burto,Buloburto,15516.13,23100.05,17634.29,60129.03,1.45,2022-05-01,457546.0,28.53,0.92,66.33,,13.0,61.0,12.0,14.0,48.0,15.0,37.0,22.0,,74.0,74.0,67.0,7.0,,74.0,,,11916350.61,0.6871,,,74.0,1.02525,134.85,7.420759,2.8848399999999996,4.3644,68.364796,3.2092290000000006,8.058,28.520402999999998,3.0528169999999997,1.0385,2.721,4.189601,26382.0,,,,,
Hiraan,Bulo Burto,Buloburto,15516.13,23100.05,17634.29,60129.03,1.45,2022-05-01,427124.0,28.53,0.92,66.33,,13.0,61.0,12.0,14.0,48.0,15.0,37.0,22.0,,74.0,74.0,67.0,7.0,,74.0,,,11916350.61,0.6871,,,74.0,1.02525,134.85,7.420759,2.8848399999999996,4.3644,68.364796,3.2092290000000006,8.058,28.520402999999998,3.0528169999999997,1.0385,2.721,4.189601,26382.0,,,,,
Hiraan,Bulo Burto,Buloburto,16000.0,23019.57,18112.73,62000.0,1.48,2022-06-01,457546.0,26.76,1.72,67.31,,13.0,61.0,14.0,13.0,47.0,30.0,25.0,19.0,,74.0,74.0,68.0,6.0,,74.0,,,13978651.99,0.806,,,74.0,1.02525,134.77,7.420759,2.8848399999999996,4.3644,68.604204,3.2092290000000006,8.058,28.110727999999998,3.0544789999999997,1.0385,2.8144,4.189601,26988.0,,,,,
Hiraan,Bulo Burto,Buloburto,16000.0,23019.57,18112.73,62000.0,1.48,2022-06-01,427124.0,26.76,1.72,67.31,,13.0,61.0,14.0,13.0,47.0,30.0,25.0,19.0,,74.0,74.0,68.0,6.0,,74.0,,,13978651.99,0.806,,,74.0,1.02525,134.77,7.420759,2.8848399999999996,4.3644,68.604204,3.2092290000000006,8.058,28.110727999999998,3.0544789999999997,1.0385,2.8144,4.189601,26988.0,,,,,
Hiraan,Bulo Burto,Buloburto,17500.0,23386.29,18820.46,60845.98,1.5,2022-07-01,,25.31,1.36,68.99,3.0,14.0,57.0,14.0,10.0,50.0,26.0,23.0,25.0,,74.0,74.0,66.0,8.0,,74.0,,,15656178.97,0.9027,,1.0,74.0,1.02525,136.71,8.025868000000001,2.8848399999999996,4.3644,69.93476,3.2092290000000006,8.058,28.134138000000004,3.0544789999999997,1.0385,2.8144,4.168488999999999,26976.0,,,,,
Hiraan,Bulo Burto,Buloburto,16062.6,23607.7,18520.69,62000.0,1.49,2022-08-01,,25.82,1.62,67.32,2.0,22.0,50.0,13.0,12.0,49.0,24.0,21.0,29.0,,74.0,74.0,68.0,6.0,,74.0,,,16221389.35,0.9353,,4.0,74.0,1.1366250000000002,134.74,7.420759,2.8848399999999996,4.3644,68.46148,3.2092290000000006,8.058,28.134138000000004,3.0544789999999997,1.0385,2.8144,4.168488999999999,26061.0,,,,,
Hiraan,Bulo Burto,Buloburto,15500.0,23390.37,17893.48,60416.9,1.46,2022-09-01,,27.05,0.37,64.3,9.0,25.0,40.0,11.0,19.0,44.0,20.0,24.0,30.0,,74.0,74.0,63.0,11.0,1.0,74.0,,,14582255.03,0.8408,,,74.0,1.1366250000000002,135.28,7.448424000000001,2.8848399999999996,4.3644,68.50752,3.2092290000000006,8.058,28.625748,3.0544789999999997,1.0385,2.8144,4.136444,26064.0,,,,,
Hiraan,Bulo Burto,Buloburto,15402.3,23015.19,17022.66,57658.73,1.41,2022-10-01,,28.26,0.63,61.67,12.0,16.0,46.0,13.0,16.0,45.0,25.0,21.0,28.0,,74.0,74.0,46.0,28.0,5.0,74.0,1.0,,13529273.07,0.7801,,2.0,72.0,1.34575,135.2,7.467538000000001,2.8848399999999996,4.3644,68.199052,3.2092290000000006,8.058,28.625748,3.0544789999999997,1.0385,2.8144,4.136444,27473.0,,,,,
Hiraan,Bulo Burto,Buloburto,14080.0,23603.83,16084.04,55140.63,1.35,2022-11-01,,28.97,0.9,59.51,9.0,21.0,44.0,17.0,10.0,47.0,26.0,28.0,20.0,,74.0,74.0,18.0,56.0,14.0,63.0,11.0,,13508571.36,0.7789,,,74.0,1.39575,135.37,7.491179000000001,2.8848399999999996,4.3644,67.74325599999999,3.2092290000000006,8.554,28.625748,3.0544789999999997,1.0385,2.9156,4.087434,28018.0,,,,,
Hiraan,Bulo Burto,Buloburto,16250.0,23673.42,17100.2,56055.64,1.41,2022-12-01,,27.25,1.44,62.92,5.0,28.0,41.0,19.0,10.0,45.0,12.0,28.0,34.0,,74.0,74.0,16.0,58.0,19.0,57.0,17.0,2.0,14776860.49,0.852,2.0,3.0,69.0,1.44025,134.68,7.4936940000000005,2.8848399999999996,4.3644,66.463344,3.2092290000000006,8.6455,29.136086,3.000187,1.0385,2.9156,4.087434,28020.0,,,,,
Hiraan,Bulo Burto,Buloburto,16247.1,23346.03,17020.32,51879.98,1.35,2023-01-01,504816.0,27.51,0.01,54.48,3.0,27.0,44.0,13.0,13.0,48.0,,2.0,72.0,,,74.0,13.0,61.0,13.0,25.0,49.0,3.0,14922662.94,0.8386,1.0,1.0,74.0,1.551625,133.99,7.530413000000001,2.8848399999999996,4.3644,65.52412799999999,3.2048340000000004,8.6455,29.136086,3.062512,1.0385,2.9156,4.136067,27604.0,,,,,
Hiraan,Bulo Burto,Buloburto,16240.0,21208.14,14662.44,47547.76,1.24,2023-02-01,504816.0,28.2,0.0,51.62,12.0,25.0,37.0,10.0,9.0,55.0,,,74.0,,,74.0,13.0,61.0,6.0,24.0,50.0,8.0,14459799.45,0.8126,,,74.0,1.9969999999999999,134.54,7.618941,2.8848399999999996,4.3644,65.52412799999999,3.2048340000000004,8.6455,29.129063000000002,3.102677,1.0385,2.9156,4.1153319999999995,26163.0,,,,,
Hiraan,Bulo Burto,Buloburto,14386.41,22017.85,17310.83,56624.86,1.37,2023-03-01,504816.0,29.83,0.91,57.71,12.0,29.0,33.0,5.0,8.0,61.0,,,74.0,,,74.0,9.0,63.0,2.0,24.0,50.0,28.0,14997249.08,0.8428,2.0,12.0,60.0,1.9969999999999999,137.29,7.652139,2.8848399999999996,4.3644,67.038844,3.361882,8.6455,30.109942,3.1586309999999997,1.0385,2.9156,4.128527,26252.0,,,,,
Hiraan,Bulo Burto,Buloburto,12366.67,21232.63,17267.63,54729.83,1.31,2023-04-01,504816.0,29.86,2.09,61.71,5.0,25.0,44.0,,5.0,69.0,,,74.0,,,74.0,4.0,65.0,5.0,17.0,57.0,57.0,16001670.24,0.8992,1.0,14.0,59.0,1.9969999999999999,141.08,8.341752000000001,2.8848399999999996,4.3644,70.132732,3.361882,8.6455,30.109942,3.1586309999999997,1.0385,2.9156,4.128527,27055.0,,,,,
