ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,oil,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,10/1/2010,2010,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,5722.35,5996.99,5088.97,5088.97,-4.14,7.5,41192.49,41565.28,40819.69,41225.9,2.91,7.2,21006.03,21717.05,20295,20989.26,-8.41,7.4,5114.59,5419.34,4809.84,5273.02,13.91,6.7,0.91,0.92,0.9,0.9,-0.46,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,11/1/2010,2010,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,4856.52,6612.04,4607.16,6612.04,26.42,7.5,41277.51,41704.38,40928.36,41704.38,3.81,7.2,21017,21486.92,20547.07,21018.78,-15.34,7.4,5288.58,5572.79,5004.36,5519.91,23.02,6.7,0.9,0.93,0.89,0.93,0.19,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,12/1/2010,2010,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6960.18,7386.93,6533.43,6617.18,13.19,7.5,41794.46,42203.03,41385.89,42150.12,4.73,7.2,21088.41,21516.38,20660.45,21092.19,-1.25,7.4,5567.86,6245.86,5288.36,6245.86,23.88,6.7,0.94,0.96,0.92,0.95,4.98,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,1/1/2011,2011,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6925.1,7987.88,6505.05,7987.88,33.35,7.5,42273.53,43166.15,41872.81,43166.15,7.58,7.2,21103.92,21808.13,20680.38,21808.13,12.36,7.4,6407.12,8242.62,6016.95,8242.62,58.49,6.7,0.96,1.01,0.94,1.01,14.82,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,2/1/2011,2011,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8717.81,9250.09,8185.52,8740.41,43.56,7.5,43377.19,43955.1,42315.93,42315.93,5.29,7.2,21987.51,22636.56,20520.21,20520.21,1.21,7.4,8692.52,9480.3,7904.74,9329.52,87.97,6.7,1.03,1.06,1,1.01,13.13,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,3/1/2011,2011,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9187.04,10068.6,8618.67,10068.6,65.51,7.5,42388.95,43055.86,41752.86,43055.86,7.1,7.2,20394.59,21480.56,19382.87,21480.56,9.9,7.4,9792.05,10604.25,8979.84,9961.71,90.05,6.7,1.02,1.05,1,1.05,18.99,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,4/1/2011,2011,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10981.22,12043.35,10323.72,12043.35,86.68,7.5,43161.86,43682.49,42641.23,43302.11,7.31,7.2,21507.91,22440.26,20575.57,21977.06,14.28,7.4,10312.68,11234.36,9556.07,11234.36,97.16,6.7,1.07,1.1,1.04,1.1,23.45,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,5/1/2011,2011,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,12890.15,13681.81,11628.49,11628.49,84.43,7.5,43419.53,43809.27,43029.79,43510.64,6.23,7.2,22229.51,22852.32,21582.46,21582.46,9.08,7.4,11647.42,12476.39,10818.44,12087.13,122.89,6.7,1.13,1.16,1.1,1.1,22.54,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,6/1/2011,2011,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,12227.68,13563.24,11458.84,13563.24,117.47,7.5,43618.32,43988.82,43247.82,43806.7,7.3,7.2,21556.59,22241.38,20934.59,22241.38,12.94,7.4,12429.69,13228.03,11631.36,12970.59,124.86,6.7,1.11,1.15,1.09,1.15,27.66,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,7/1/2011,2011,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13908.62,14815.54,12290.38,12290.38,96.29,7.5,43915.96,44295.33,43536.59,43544.45,6.73,7.2,22388.59,23053.95,21723.23,22494.63,12.64,7.4,13266.4,14048.12,12484.68,12501.65,135.94,6.7,1.17,1.2,1.13,1.13,25.58,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,8/1/2011,2011,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,12401.39,13234.1,11218.53,11218.53,90.58,7.5,43594.69,44003.01,43186.37,43947.78,7.63,7.2,22635.93,23126.75,22145.1,22605.1,6.24,7.4,12516.85,13232.77,11402.8,11402.8,136.49,6.7,1.13,1.16,1.1,1.11,22.46,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,9/1/2011,2011,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10624.19,11384.06,9661.53,9661.53,66.13,7.5,44017.39,44429.31,43605.47,44084.4,7.15,7.2,22696.93,23155.81,22238.04,22726.76,8.86,7.4,11184.2,11864.65,10503.75,10568.52,106.2,6.7,1.1,1.13,1.08,1.08,19.3,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,10/1/2011,2011,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8995.91,10071.13,8344.86,10071.13,97.9,7.5,44156.35,44532.35,43753.45,43753.45,6.13,7.2,22801.2,23257.79,22344.61,22607.6,7.71,7.4,10278.82,10872.91,9012.74,9012.74,70.92,6.7,1.07,1.09,1.05,1.06,17.73,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,11/1/2011,2011,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9855.26,10539.34,8670.7,8670.7,31.14,7.5,43767.81,45311.46,43351.7,45311.46,8.65,7.2,22624.61,25425.29,22154.02,25425.29,20.96,7.4,8619.31,10316.06,8031.98,10316.06,86.89,6.7,1.05,1.12,1.03,1.12,19.86,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,12/1/2011,2011,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8406.38,9001.88,7413.94,7413.94,12.04,7.5,45488.68,46358.88,43459.72,43459.72,3.11,7.2,26023,28160.83,22220.28,22220.28,5.35,7.4,10285.82,11183.89,8038.75,8038.75,28.71,6.7,1.13,1.16,1.01,1.01,6.61,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,1/1/2012,2012,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6917.4,7430.94,6403.85,6959.47,-12.87,7.5,43420.08,44466.61,42373.54,43861.92,1.61,7.2,22131.75,24461.19,19802.31,21780.98,-0.12,7.4,7705.82,8565.89,6845.74,7234.53,-12.23,6.7,0.99,1.04,0.95,0.99,-1.68,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,2/1/2012,2012,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6529.5,7050.96,6059.05,7050.96,-19.33,7.5,43828.03,44364.94,42865.63,42865.63,1.3,7.2,21341.98,22291.09,20392.86,21149.52,3.07,7.4,6934.08,7618.66,6075.83,6075.83,-34.88,6.7,0.97,1,0.94,0.96,-4.65,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,3/1/2012,2012,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,7013.92,7486,6076.46,6076.46,-39.65,7.5,42745.94,43342.21,42149.66,42737.89,-0.74,7.2,21029.46,21561.08,20497.85,21388.86,-0.43,7.4,5767.32,6325,5205.08,5205.08,-47.75,6.7,0.95,0.97,0.92,0.94,-10.83,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,4/1/2012,2012,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,5853.37,6876.86,5437.59,6876.86,-42.9,7.5,42617.8,43008.54,42227.06,42251.89,-2.43,7.2,21178.93,21683.76,20674.09,20794.11,-5.38,7.4,4934.26,5381.28,4487.25,5095.2,-54.65,6.7,0.92,0.94,0.9,0.93,-15.29,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,5/1/2012,2012,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,7016.22,7531.44,6524.06,7531.44,-35.23,7.5,42117.19,42516.2,41718.18,41939.89,-3.61,7.2,20744.45,21237.61,19601.53,19601.53,-9.18,7.4,4935.63,5320.18,4551.09,5109.05,-57.73,6.7,0.93,0.94,0.91,0.92,-16.47,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,6/1/2012,2012,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,7891.55,8424.56,7208.94,7208.94,-46.85,7.5,41805.08,42171.96,41310.08,41310.08,-5.7,7.2,19216.97,20033.31,18091.28,18091.28,-18.66,7.4,5030.46,5373.19,4687.74,5211.78,-59.82,6.7,0.91,0.93,0.89,0.89,-22.42,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,7/1/2012,2012,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,7417.16,8068.23,6909.38,8068.23,-34.35,7.5,41146.34,41567.9,40724.78,40791.01,-6.32,7.2,17690.96,18501.75,16880.18,18068.82,-19.67,7.4,5193.72,5508.28,4879.16,4919.98,-60.65,6.7,0.88,0.9,0.87,0.89,-20.9,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,8/1/2012,2012,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8193.33,8758.98,7166.62,7166.62,-36.12,7.5,40611.39,41001.71,40221.07,40595.67,-7.63,7.2,17751.29,18262.91,16704.15,16704.15,-26.1,7.4,4872.77,5179.83,4594.43,5179.83,-54.57,6.7,0.88,0.9,0.87,0.87,-21.9,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,9/1/2012,2012,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,7100.09,7609.83,6450.37,6450.37,-33.24,7.5,40442.87,40788.83,40096.91,40234.3,-8.73,7.2,16402.86,17133.35,15672.36,15749.54,-30.7,7.4,5207.5,5491.97,4923.03,5293.1,-49.92,6.7,0.86,0.87,0.84,0.84,-22.19,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,10/1/2012,2012,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6079.93,6536.49,5623.38,6079.33,-39.64,7.5,40091.03,40562.95,39738.36,40562.95,-7.29,7.2,15305.81,15865.74,14745.88,15745.48,-30.35,7.4,5336.67,5598.42,5074.92,5358.36,-40.55,6.7,0.83,0.84,0.81,0.84,-20.71,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,11/1/2012,2012,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,5788.22,6208.11,5368.33,5997.94,-30.83,7.5,40495.64,40908.82,40082.46,40491.97,-10.64,7.2,15571.43,16031.31,15111.56,15732.98,-38.12,7.4,5401.38,5641,5133.09,5133.09,-50.24,6.7,0.84,0.85,0.83,0.84,-24.93,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,12/1/2012,2012,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,5897.3,6302.79,5491.81,5702.91,-23.08,7.5,40450.98,40799.08,39516.55,39516.55,-9.07,7.2,15612.33,15966.38,15258.27,15569.58,-29.93,7.4,5126.19,5354.37,4880.97,4880.97,-39.28,6.7,0.83,0.84,0.82,0.82,-19.06,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,1/1/2013,2013,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,5632.29,6009.57,5255.01,5663.98,-18.61,7.5,39384.47,39939.79,38829.16,39355.88,-10.27,7.2,15504.68,15823.18,15186.19,15234.33,-30.06,7.4,4843.5,5058.02,4628.98,4908.22,-32.16,6.7,0.81,0.82,0.8,0.81,-18.38,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,2/1/2013,2013,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,5608.91,5974.59,5243.23,5784.3,-17.96,7.5,39224.4,39585.39,38863.41,39274.65,-8.38,7.2,15113.16,15465.41,14760.91,14851.7,-29.78,7.4,4898.86,5097.97,4699.75,4872.1,-19.81,6.7,0.8,0.81,0.79,0.81,-16.02,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,3/1/2013,2013,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,5805.76,6171.21,5440.31,6056.47,-0.33,7.5,39175.01,39508.68,38841.34,39294.54,-8.06,7.2,14723.39,15070.7,14376.09,14433.58,-32.52,7.4,4867.74,5051.34,4684.14,5048.87,-3,6.7,0.8,0.81,0.79,0.81,-14.02,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,4/1/2013,2013,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6193.27,6568.81,5817.72,6210.62,-9.69,7.5,39230.2,39565.25,38895.14,39143.55,-7.36,7.2,14272.29,14621.66,13844.83,13844.83,-33.42,7.4,5083.85,5274.05,4633.45,4633.45,-9.06,6.7,0.8,0.81,0.79,0.79,-14.91,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,5/1/2013,2013,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6331.93,6749.39,5956.13,6749.39,-10.38,7.5,39086.55,39418.04,38501.92,38501.92,-8.2,7.2,13654.15,14467.49,13260.96,14467.49,-26.19,7.4,4593,4810.88,4375.13,4594.07,-10.08,6.7,0.79,0.8,0.78,0.8,-13.3,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,6/1/2013,2013,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6985.48,7390,6580.96,6923.88,-3.95,7.5,38391.91,38819.89,37963.93,38597.88,-6.57,7.2,14461.57,15100.98,13822.17,14726.61,-18.6,7.4,4571.69,4768.08,4375.3,4760.76,-8.65,6.7,0.8,0.81,0.79,0.81,-9.49,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,7/1/2013,2013,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,7090.85,7495.91,6685.79,6766.39,-16.14,7.5,38517.97,38914.22,38166.63,38914.22,-4.6,7.2,14840.64,15244.16,14437.12,15209.55,-15.82,7.4,4783.52,4982.83,4584.2,4981.1,1.24,6.7,0.81,0.82,0.8,0.82,-8.32,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,8/1/2013,2013,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6780.42,7169.74,6137.97,6137.97,-14.35,7.5,38899.76,39282.51,38371.99,38371.99,-5.48,7.2,15326.72,15734.79,13543.95,13543.95,-18.92,7.4,5039,5244.49,4833.5,4971.48,-4.02,6.7,0.82,0.83,0.78,0.78,-9.51,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,9/1/2013,2013,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,5880.24,6236.19,5524.28,5884.42,-8.77,7.5,38313.93,38728.89,37898.98,38533.96,-4.23,7.2,13366.38,14450.69,12282.07,13423.3,-14.77,7.4,5006.67,5197.9,4815.44,5081.68,-3.99,6.7,0.78,0.8,0.76,0.78,-7.09,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,10/1/2013,2013,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,5682.65,6015.65,5349.65,5778.77,-4.94,7.5,38498.54,38849.93,38147.15,38781.16,-4.39,7.2,13180.74,14089.73,12716.26,14089.73,-10.52,7.4,5124.59,5509.57,4939.74,5509.57,2.82,6.7,0.77,0.8,0.76,0.8,-5.29,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,11/1/2013,2013,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,5659.73,6129.33,5340.28,6129.33,2.19,7.5,38789.95,39146.42,38433.48,38881.21,-3.98,7.2,14195.79,14899.88,13427.29,13427.29,-14.66,7.4,5616.26,5854.76,5377.76,5424.11,5.67,6.7,0.8,0.82,0.79,0.79,-5.19,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,12/1/2013,2013,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6278.33,6617.62,5939.03,6109,7.12,7.5,38906.06,39238.59,38573.52,38863.58,-1.65,7.2,13329.48,13925.19,12733.77,13848.33,-11.06,7.4,5469.28,5694.83,5243.74,5503.31,12.75,6.7,0.79,0.81,0.78,0.8,-2.05,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,1/1/2014,2014,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6177.14,6508.14,5846.14,6254.86,10.43,7.5,38881.19,39352.25,38553.98,39352.25,-0.01,7.2,13860.85,14453.78,13370.17,14453.78,-5.12,7.4,5542.54,5754.39,5315.89,5315.89,8.31,6.7,0.8,0.81,0.79,0.81,0.33,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,2/1/2014,2014,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6350.15,6681.08,6019.22,6303.17,8.97,7.5,39417.93,39821.82,39014.04,39282.69,0.02,7.2,14625.04,15148.1,14101.99,14713.96,-0.93,7.4,5306.36,5515.93,5100.35,5515.93,13.21,6.7,0.82,0.83,0.81,0.82,1.59,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,3/1/2014,2014,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,6288.52,6868.08,5963.02,6868.08,13.4,7.5,39332.36,39676.81,38987.91,39006.69,-0.73,7.2,14855.97,15196.96,14514.98,14664.45,1.6,7.4,5545.22,5758.8,5331.63,5581.53,10.55,6.7,0.82,0.83,0.81,0.82,1.99,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,4/1/2014,2014,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,7122.63,7822.38,6763.3,7822.38,25.95,7.5,39006.74,39371.35,38642.13,39149.27,0.01,7.2,14736.35,15061.9,14410.8,14962.7,8.07,7.4,5608.38,6164.75,5405.95,6164.75,33.05,6.7,0.82,0.85,0.81,0.85,6.68,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,5/1/2014,2014,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8268.86,9035.49,7851.31,9035.49,33.87,7.5,39156.34,39496.1,38816.58,39269.65,1.99,7.2,15043.63,15383.82,14703.44,14994.76,3.64,7.4,6287.41,6720.12,5987.04,6720.12,46.28,6.7,0.86,0.87,0.84,0.87,8.87,7.2
SOM,Somalia,Shabelle Hoose,Afgooye,Afgooye,2.14,45.12,gid_21400000451200000,6/1/2014,2014,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9862.23,10351.97,9372.49,9497.07,37.16,7.5,39291.41,39974.02,38956.27,39974.02,3.57,7.2,15069.67,15377.43,14761.91,14850.36,0.84,7.4,6890.8,8319.23,6552.13,8319.23,74.75,6.7,0.88,0.9,0.87,0.9,11.74,7.2
