date,temperature,precipitation,humidity,region,lat,lon
2018-01-01,25.53,0.0,80.39,Marka (Shabelle Hoose),1.71,44.76
2018-02-01,26.15,0.0,83.69,Marka (Shabelle Hoose),1.71,44.76
2018-03-01,27.53,0.25,81.18,Marka (Shabelle Hoose),1.71,44.76
2018-04-01,28.2,2.82,81.43,Marka (Shabelle Hoose),1.71,44.76
2018-05-01,27.64,0.38,83.91,Marka (Shabelle Hoose),1.71,44.76
2018-06-01,26.52,0.39,80.3,Marka (Shabelle Hoose),1.71,44.76
2018-07-01,25.33,0.12,81.2,Marka (Shabelle Hoose),1.71,44.76
2018-08-01,25.16,1.7,82.57,Marka (Shabelle Hoose),1.71,44.76
2018-09-01,25.89,0.05,83.02,Marka (Shabelle Hoose),1.71,44.76
2018-10-01,26.38,0.39,82.65,Marka (Shabelle Hoose),1.71,44.76
2018-11-01,27.1,0.24,81.91,Marka (Shabelle Hoose),1.71,44.76
2018-12-01,27.17,0.1,81.97,Marka (Shabelle Hoose),1.71,44.76
2019-01-01,26.44,0.03,80.12,Marka (Shabelle Hoose),1.71,44.76
2019-02-01,26.67,0.01,82.64,Marka (Shabelle Hoose),1.71,44.76
2019-03-01,27.74,0.06,80.8,Marka (Shabelle Hoose),1.71,44.76
2019-04-01,28.77,0.35,78.81,Marka (Shabelle Hoose),1.71,44.76
2019-05-01,28.61,1.59,81.57,Marka (Shabelle Hoose),1.71,44.76
2019-06-01,26.93,2.03,81.52,Marka (Shabelle Hoose),1.71,44.76
2019-07-01,25.99,0.79,82.52,Marka (Shabelle Hoose),1.71,44.76
2019-08-01,25.6,0.45,83.51,Marka (Shabelle Hoose),1.71,44.76
2019-09-01,26.15,0.45,82.28,Marka (Shabelle Hoose),1.71,44.76
2019-10-01,27.02,3.21,84.09,Marka (Shabelle Hoose),1.71,44.76
2019-11-01,27.63,1.69,81.47,Marka (Shabelle Hoose),1.71,44.76
2019-12-01,27.89,0.85,80.1,Marka (Shabelle Hoose),1.71,44.76
2020-01-01,27.56,0.03,80.9,Marka (Shabelle Hoose),1.71,44.76
2020-02-01,27.59,0.0,80.28,Marka (Shabelle Hoose),1.71,44.76
2020-03-01,28.4,0.03,80.6,Marka (Shabelle Hoose),1.71,44.76
2020-04-01,29.04,1.65,79.79,Marka (Shabelle Hoose),1.71,44.76
2020-05-01,28.39,5.02,82.48,Marka (Shabelle Hoose),1.71,44.76
2020-06-01,27.38,3.16,82.37,Marka (Shabelle Hoose),1.71,44.76
2020-07-01,26.18,5.32,82.42,Marka (Shabelle Hoose),1.71,44.76
2020-08-01,25.34,3.33,83.4,Marka (Shabelle Hoose),1.71,44.76
2020-09-01,25.64,4.63,84.16,Marka (Shabelle Hoose),1.71,44.76
2020-10-01,26.86,0.65,84.01,Marka (Shabelle Hoose),1.71,44.76
2020-11-01,27.23,1.77,82.44,Marka (Shabelle Hoose),1.71,44.76
2020-12-01,27.2,0.13,79.58,Marka (Shabelle Hoose),1.71,44.76
2021-01-01,26.11,0.23,80.27,Marka (Shabelle Hoose),1.71,44.76
2021-02-01,26.09,0.0,81.11,Marka (Shabelle Hoose),1.71,44.76
2021-03-01,27.0,0.27,82.25,Marka (Shabelle Hoose),1.71,44.76
2021-04-01,28.5,0.68,78.71,Marka (Shabelle Hoose),1.71,44.76
2021-05-01,27.34,1.78,82.05,Marka (Shabelle Hoose),1.71,44.76
2021-06-01,26.63,2.07,80.34,Marka (Shabelle Hoose),1.71,44.76
2021-07-01,25.9,4.84,80.3,Marka (Shabelle Hoose),1.71,44.76
2021-08-01,25.41,7.77,83.44,Marka (Shabelle Hoose),1.71,44.76
2021-09-01,25.9,3.32,83.68,Marka (Shabelle Hoose),1.71,44.76
2021-10-01,26.4,0.23,82.83,Marka (Shabelle Hoose),1.71,44.76
2021-11-01,27.17,6.51,80.46,Marka (Shabelle Hoose),1.71,44.76
2021-12-01,27.14,0.41,80.82,Marka (Shabelle Hoose),1.71,44.76
2022-01-01,26.7,1.39,79.56,Marka (Shabelle Hoose),1.71,44.76
2022-02-01,26.26,2.5,82.88,Marka (Shabelle Hoose),1.71,44.76
2022-03-01,27.16,0.03,80.01,Marka (Shabelle Hoose),1.71,44.76
2022-04-01,28.34,5.46,80.7,Marka (Shabelle Hoose),1.71,44.76
2022-05-01,27.98,1.18,81.76,Marka (Shabelle Hoose),1.71,44.76
2022-06-01,26.93,6.89,79.8,Marka (Shabelle Hoose),1.71,44.76
2022-07-01,25.49,3.71,80.71,Marka (Shabelle Hoose),1.71,44.76
2022-08-01,25.05,4.49,82.55,Marka (Shabelle Hoose),1.71,44.76
2022-09-01,25.53,0.73,83.25,Marka (Shabelle Hoose),1.71,44.76
2022-10-01,25.93,0.13,82.94,Marka (Shabelle Hoose),1.71,44.76
2022-11-01,26.76,0.27,81.67,Marka (Shabelle Hoose),1.71,44.76
2022-12-01,27.06,5.39,81.18,Marka (Shabelle Hoose),1.71,44.76
2023-01-01,26.46,0.04,80.59,Marka (Shabelle Hoose),1.71,44.76
2023-02-01,26.14,0.0,80.99,Marka (Shabelle Hoose),1.71,44.76
2023-03-01,27.55,0.13,83.07,Marka (Shabelle Hoose),1.71,44.76
2023-04-01,28.79,3.87,79.53,Marka (Shabelle Hoose),1.71,44.76
2023-05-01,28.12,0.13,81.5,Marka (Shabelle Hoose),1.71,44.76
2023-06-01,27.15,5.07,80.96,Marka (Shabelle Hoose),1.71,44.76
2023-07-01,26.24,2.07,81.1,Marka (Shabelle Hoose),1.71,44.76
2023-08-01,26.05,1.14,83.44,Marka (Shabelle Hoose),1.71,44.76
2023-09-01,26.47,0.26,83.49,Marka (Shabelle Hoose),1.71,44.76
2023-10-01,27.22,5.99,83.91,Marka (Shabelle Hoose),1.71,44.76
2023-11-01,27.88,13.05,81.92,Marka (Shabelle Hoose),1.71,44.76
2023-12-01,28.31,0.06,79.51,Marka (Shabelle Hoose),1.71,44.76
2024-01-01,27.56,0.01,80.78,Marka (Shabelle Hoose),1.71,44.76
2024-02-01,28.01,0.02,81.38,Marka (Shabelle Hoose),1.71,44.76
2024-03-01,28.64,0.11,80.13,Marka (Shabelle Hoose),1.71,44.76
2024-04-01,29.38,2.44,80.15,Marka (Shabelle Hoose),1.71,44.76
2024-05-01,28.65,11.39,83.64,Marka (Shabelle Hoose),1.71,44.76
2024-06-01,27.38,4.54,81.24,Marka (Shabelle Hoose),1.71,44.76
2024-07-01,26.14,1.17,83.03,Marka (Shabelle Hoose),1.71,44.76
2024-08-01,25.85,2.89,83.26,Marka (Shabelle Hoose),1.71,44.76
2024-09-01,26.22,0.45,83.57,Marka (Shabelle Hoose),1.71,44.76
2024-10-01,26.81,0.1,82.38,Marka (Shabelle Hoose),1.71,44.76
2024-11-01,27.51,3.27,83.12,Marka (Shabelle Hoose),1.71,44.76
2024-12-01,27.12,0.0,79.55,Marka (Shabelle Hoose),1.71,44.76
2025-01-01,26.2,0.0,80.63,Marka (Shabelle Hoose),1.71,44.76
2025-02-01,26.2,0.0,83.35,Marka (Shabelle Hoose),1.71,44.76
2025-03-01,27.73,1.07,83.55,Marka (Shabelle Hoose),1.71,44.76
2025-04-01,28.97,1.16,79.44,Marka (Shabelle Hoose),1.71,44.76
2025-05-01,28.15,8.01,83.66,Marka (Shabelle Hoose),1.71,44.76
2025-06-01,27.21,7.6,81.36,Marka (Shabelle Hoose),1.71,44.76
2025-07-01,26.05,1.68,80.73,Marka (Shabelle Hoose),1.71,44.76
2025-08-01,25.66,1.53,81.48,Marka (Shabelle Hoose),1.71,44.76
2025-09-01,25.92,0.51,82.51,Marka (Shabelle Hoose),1.71,44.76
2025-10-01,26.48,0.11,82.84,Marka (Shabelle Hoose),1.71,44.76
2025-11-01,-999.0,-999.0,-999.0,Marka (Shabelle Hoose),1.71,44.76
2025-12-01,-999.0,-999.0,-999.0,Marka (Shabelle Hoose),1.71,44.76
2015-01-01,26.55,0.0,43.38,Qansax Dheere,2.87,43.0
2015-02-01,29.56,0.06,44.12,Qansax Dheere,2.87,43.0
2015-03-01,29.17,2.07,51.07,Qansax Dheere,2.87,43.0
2015-04-01,26.76,4.72,75.16,Qansax Dheere,2.87,43.0
2015-05-01,26.1,2.85,77.72,Qansax Dheere,2.87,43.0
2015-06-01,25.85,0.46,68.92,Qansax Dheere,2.87,43.0
2015-07-01,26.06,0.54,62.46,Qansax Dheere,2.87,43.0
2015-08-01,25.95,1.46,64.16,Qansax Dheere,2.87,43.0
2015-09-01,27.97,0.34,56.87,Qansax Dheere,2.87,43.0
2015-10-01,27.58,3.42,67.49,Qansax Dheere,2.87,43.0
2015-11-01,25.35,9.95,81.16,Qansax Dheere,2.87,43.0
2015-12-01,25.42,1.08,71.07,Qansax Dheere,2.87,43.0
2016-01-01,27.41,0.05,54.77,Qansax Dheere,2.87,43.0
2016-02-01,29.37,0.33,42.47,Qansax Dheere,2.87,43.0
2016-03-01,31.15,0.34,49.93,Qansax Dheere,2.87,43.0
2016-04-01,28.66,8.08,66.75,Qansax Dheere,2.87,43.0
2016-05-01,25.27,1.67,78.98,Qansax Dheere,2.87,43.0
2016-06-01,25.33,0.41,69.5,Qansax Dheere,2.87,43.0
2016-07-01,25.19,0.19,61.56,Qansax Dheere,2.87,43.0
2016-08-01,26.04,0.21,58.75,Qansax Dheere,2.87,43.0
2016-09-01,26.82,0.11,55.79,Qansax Dheere,2.87,43.0
2016-10-01,28.24,0.35,55.34,Qansax Dheere,2.87,43.0
2016-11-01,28.63,1.32,57.09,Qansax Dheere,2.87,43.0
2016-12-01,28.5,0.41,50.04,Qansax Dheere,2.87,43.0
2017-01-01,28.4,0.0,38.21,Qansax Dheere,2.87,43.0
2017-02-01,30.01,0.11,45.59,Qansax Dheere,2.87,43.0
2017-03-01,30.43,0.32,46.77,Qansax Dheere,2.87,43.0
2017-04-01,28.73,6.75,61.9,Qansax Dheere,2.87,43.0
2017-05-01,26.17,2.27,75.67,Qansax Dheere,2.87,43.0
2017-06-01,25.86,0.99,70.05,Qansax Dheere,2.87,43.0
2017-07-01,25.87,0.12,62.04,Qansax Dheere,2.87,43.0
2017-08-01,26.67,0.34,59.75,Qansax Dheere,2.87,43.0
2017-09-01,27.61,0.29,56.09,Qansax Dheere,2.87,43.0
2017-10-01,27.97,3.91,61.66,Qansax Dheere,2.87,43.0
2017-11-01,25.43,5.84,75.33,Qansax Dheere,2.87,43.0
2017-12-01,25.76,0.0,52.71,Qansax Dheere,2.87,43.0
2018-01-01,27.67,0.0,40.18,Qansax Dheere,2.87,43.0
2018-02-01,29.67,0.07,46.48,Qansax Dheere,2.87,43.0
2018-03-01,29.3,2.66,54.13,Qansax Dheere,2.87,43.0
2018-04-01,26.37,6.95,76.56,Qansax Dheere,2.87,43.0
2018-05-01,25.67,1.41,78.76,Qansax Dheere,2.87,43.0
2018-06-01,25.6,0.29,68.11,Qansax Dheere,2.87,43.0
2018-07-01,25.63,0.22,61.3,Qansax Dheere,2.87,43.0
2018-08-01,26.05,0.43,60.3,Qansax Dheere,2.87,43.0
2018-09-01,27.77,0.57,57.06,Qansax Dheere,2.87,43.0
2018-10-01,27.82,2.9,60.09,Qansax Dheere,2.87,43.0
2018-11-01,27.37,2.94,67.08,Qansax Dheere,2.87,43.0
2018-12-01,27.2,1.69,60.52,Qansax Dheere,2.87,43.0
2019-01-01,28.55,0.01,43.26,Qansax Dheere,2.87,43.0
2019-02-01,30.03,0.07,45.63,Qansax Dheere,2.87,43.0
2019-03-01,31.08,0.05,46.51,Qansax Dheere,2.87,43.0
2019-04-01,29.9,2.21,58.03,Qansax Dheere,2.87,43.0
2019-05-01,27.24,3.52,72.06,Qansax Dheere,2.87,43.0
2019-06-01,25.9,1.13,70.78,Qansax Dheere,2.87,43.0
2019-07-01,26.03,0.28,64.27,Qansax Dheere,2.87,43.0
2019-08-01,26.99,0.18,58.72,Qansax Dheere,2.87,43.0
2019-09-01,27.84,0.57,57.51,Qansax Dheere,2.87,43.0
2019-10-01,26.38,6.0,74.27,Qansax Dheere,2.87,43.0
2019-11-01,26.18,2.52,74.0,Qansax Dheere,2.87,43.0
2019-12-01,26.95,1.46,64.71,Qansax Dheere,2.87,43.0
2020-01-01,29.26,0.09,47.81,Qansax Dheere,2.87,43.0
2020-02-01,30.62,0.06,44.17,Qansax Dheere,2.87,43.0
2020-03-01,30.73,0.86,51.38,Qansax Dheere,2.87,43.0
2020-04-01,27.78,8.6,71.22,Qansax Dheere,2.87,43.0
2020-05-01,25.39,4.51,83.73,Qansax Dheere,2.87,43.0
2020-06-01,24.92,0.72,76.88,Qansax Dheere,2.87,43.0
2020-07-01,24.95,1.09,70.47,Qansax Dheere,2.87,43.0
2020-08-01,25.27,0.63,68.09,Qansax Dheere,2.87,43.0
2020-09-01,26.08,2.17,66.56,Qansax Dheere,2.87,43.0
2020-10-01,27.08,2.83,68.59,Qansax Dheere,2.87,43.0
2020-11-01,26.33,2.93,72.08,Qansax Dheere,2.87,43.0
2020-12-01,27.57,0.77,52.51,Qansax Dheere,2.87,43.0
2021-01-01,27.41,0.51,47.99,Qansax Dheere,2.87,43.0
2021-02-01,29.48,0.02,44.04,Qansax Dheere,2.87,43.0
2021-03-01,29.98,0.56,48.55,Qansax Dheere,2.87,43.0
2021-04-01,27.93,6.18,68.1,Qansax Dheere,2.87,43.0
2021-05-01,26.03,3.3,72.88,Qansax Dheere,2.87,43.0
2021-06-01,25.52,0.68,68.01,Qansax Dheere,2.87,43.0
2021-07-01,24.58,0.9,67.42,Qansax Dheere,2.87,43.0
2021-08-01,25.12,1.5,68.23,Qansax Dheere,2.87,43.0
2021-09-01,26.12,1.46,66.6,Qansax Dheere,2.87,43.0
2021-10-01,27.85,0.74,60.27,Qansax Dheere,2.87,43.0
2021-11-01,28.89,12.85,58.34,Qansax Dheere,2.87,43.0
2021-12-01,24.7,0.95,77.39,Qansax Dheere,2.87,43.0
2022-01-01,25.83,0.17,61.56,Qansax Dheere,2.87,43.0
2022-02-01,28.19,0.26,50.3,Qansax Dheere,2.87,43.0
2022-03-01,29.97,0.57,47.62,Qansax Dheere,2.87,43.0
2022-04-01,28.53,6.93,64.65,Qansax Dheere,2.87,43.0
2022-05-01,25.47,1.9,80.85,Qansax Dheere,2.87,43.0
2022-06-01,24.59,1.67,75.16,Qansax Dheere,2.87,43.0
2022-07-01,23.82,0.88,71.42,Qansax Dheere,2.87,43.0
2022-08-01,24.21,2.15,70.44,Qansax Dheere,2.87,43.0
2022-09-01,25.62,0.34,66.15,Qansax Dheere,2.87,43.0
2022-10-01,27.21,1.46,62.08,Qansax Dheere,2.87,43.0
2022-11-01,27.66,1.37,63.34,Qansax Dheere,2.87,43.0
2022-12-01,26.56,3.05,64.63,Qansax Dheere,2.87,43.0
2023-01-01,28.36,0.07,47.14,Qansax Dheere,2.87,43.0
2023-02-01,29.29,0.01,42.26,Qansax Dheere,2.87,43.0
2023-03-01,29.59,1.29,55.0,Qansax Dheere,2.87,43.0
2023-04-01,27.54,8.67,71.09,Qansax Dheere,2.87,43.0
2023-05-01,26.88,0.53,71.34,Qansax Dheere,2.87,43.0
2023-06-01,25.24,4.47,76.07,Qansax Dheere,2.87,43.0
2023-07-01,24.72,0.43,71.92,Qansax Dheere,2.87,43.0
2023-08-01,26.31,0.33,64.36,Qansax Dheere,2.87,43.0
2023-09-01,28.42,0.1,57.19,Qansax Dheere,2.87,43.0
2023-10-01,26.71,15.18,73.96,Qansax Dheere,2.87,43.0
2023-11-01,24.95,19.8,86.85,Qansax Dheere,2.87,43.0
2023-12-01,24.78,0.11,80.52,Qansax Dheere,2.87,43.0
2024-01-01,25.83,0.04,68.69,Qansax Dheere,2.87,43.0
2024-02-01,29.15,0.13,54.84,Qansax Dheere,2.87,43.0
2024-03-01,31.34,0.18,48.54,Qansax Dheere,2.87,43.0
2024-04-01,27.79,5.47,73.56,Qansax Dheere,2.87,43.0
2024-05-01,26.56,6.21,78.27,Qansax Dheere,2.87,43.0
2024-06-01,25.17,1.21,76.97,Qansax Dheere,2.87,43.0
2024-07-01,25.57,0.25,70.22,Qansax Dheere,2.87,43.0
2024-08-01,26.04,1.16,65.72,Qansax Dheere,2.87,43.0
2024-09-01,27.59,0.16,60.62,Qansax Dheere,2.87,43.0
2024-10-01,28.87,0.62,56.65,Qansax Dheere,2.87,43.0
2024-11-01,26.6,10.78,75.82,Qansax Dheere,2.87,43.0
2024-12-01,26.75,0.01,58.44,Qansax Dheere,2.87,43.0
2025-01-01,28.31,0.0,43.1,Qansax Dheere,2.87,43.0
2025-02-01,30.04,0.0,42.89,Qansax Dheere,2.87,43.0
2025-03-01,30.62,2.41,53.15,Qansax Dheere,2.87,43.0
2025-04-01,27.85,5.08,70.21,Qansax Dheere,2.87,43.0
2025-05-01,26.27,3.55,78.6,Qansax Dheere,2.87,43.0
2025-06-01,25.44,1.36,74.02,Qansax Dheere,2.87,43.0
2025-07-01,24.95,0.49,68.9,Qansax Dheere,2.87,43.0
2025-08-01,25.86,0.22,62.25,Qansax Dheere,2.87,43.0
2025-09-01,27.46,0.62,57.52,Qansax Dheere,2.87,43.0
2025-10-01,28.55,0.8,56.54,Qansax Dheere,2.87,43.0
2025-11-01,-999.0,-999.0,-999.0,Qansax Dheere,2.87,43.0
2025-12-01,-999.0,-999.0,-999.0,Qansax Dheere,2.87,43.0
2015-01-01,20.66,0.0,61.75,Qardho,9.5,49.09
2015-02-01,22.26,0.0,58.67,Qardho,9.5,49.09
2015-03-01,24.39,0.0,57.9,Qardho,9.5,49.09
2015-04-01,27.15,0.0,54.87,Qardho,9.5,49.09
2015-05-01,28.13,3.07,59.01,Qardho,9.5,49.09
2015-06-01,26.11,1.06,62.59,Qardho,9.5,49.09
2015-07-01,26.66,0.14,52.2,Qardho,9.5,49.09
2015-08-01,26.31,0.64,55.64,Qardho,9.5,49.09
2015-09-01,28.63,0.12,48.2,Qardho,9.5,49.09
2015-10-01,26.82,1.05,58.2,Qardho,9.5,49.09
2015-11-01,23.17,3.91,72.05,Qardho,9.5,49.09
2015-12-01,21.6,0.5,67.31,Qardho,9.5,49.09
2016-01-01,21.58,0.16,64.36,Qardho,9.5,49.09
2016-02-01,21.72,0.04,59.58,Qardho,9.5,49.09
2016-03-01,25.86,0.09,58.35,Qardho,9.5,49.09
2016-04-01,26.38,2.65,64.25,Qardho,9.5,49.09
2016-05-01,27.6,0.86,60.23,Qardho,9.5,49.09
2016-06-01,28.29,0.22,46.31,Qardho,9.5,49.09
2016-07-01,26.28,0.17,49.57,Qardho,9.5,49.09
2016-08-01,26.79,0.12,48.01,Qardho,9.5,49.09
2016-09-01,27.73,0.15,47.16,Qardho,9.5,49.09
2016-10-01,25.64,0.49,55.74,Qardho,9.5,49.09
2016-11-01,23.52,0.02,59.56,Qardho,9.5,49.09
2016-12-01,22.15,0.1,61.53,Qardho,9.5,49.09
2017-01-01,20.79,0.0,61.13,Qardho,9.5,49.09
2017-02-01,22.68,0.02,61.64,Qardho,9.5,49.09
2017-03-01,24.72,0.08,55.95,Qardho,9.5,49.09
2017-04-01,27.18,0.24,53.9,Qardho,9.5,49.09
2017-05-01,27.36,1.42,61.36,Qardho,9.5,49.09
2017-06-01,28.69,0.0,46.79,Qardho,9.5,49.09
2017-07-01,27.39,0.01,46.77,Qardho,9.5,49.09
2017-08-01,28.0,0.02,45.27,Qardho,9.5,49.09
2017-09-01,28.42,0.04,48.42,Qardho,9.5,49.09
2017-10-01,27.06,0.01,53.15,Qardho,9.5,49.09
2017-11-01,23.61,0.0,57.58,Qardho,9.5,49.09
2017-12-01,20.48,0.0,58.87,Qardho,9.5,49.09
2018-01-01,19.99,0.0,59.06,Qardho,9.5,49.09
2018-02-01,22.46,0.0,57.12,Qardho,9.5,49.09
2018-03-01,24.41,0.0,54.21,Qardho,9.5,49.09
2018-04-01,27.19,0.21,58.95,Qardho,9.5,49.09
2018-05-01,28.34,0.04,51.47,Qardho,9.5,49.09
2018-06-01,28.18,0.13,47.66,Qardho,9.5,49.09
2018-07-01,27.14,0.0,45.27,Qardho,9.5,49.09
2018-08-01,27.19,0.04,48.03,Qardho,9.5,49.09
2018-09-01,27.73,0.0,50.78,Qardho,9.5,49.09
2018-10-01,26.66,0.02,53.44,Qardho,9.5,49.09
2018-11-01,24.31,0.0,59.49,Qardho,9.5,49.09
2018-12-01,22.44,0.0,60.93,Qardho,9.5,49.09
2019-01-01,21.41,0.0,62.87,Qardho,9.5,49.09
2019-02-01,23.43,0.0,60.27,Qardho,9.5,49.09
2019-03-01,25.33,0.0,57.28,Qardho,9.5,49.09
2019-04-01,27.48,0.0,54.64,Qardho,9.5,49.09
2019-05-01,28.55,0.0,53.53,Qardho,9.5,49.09
2019-06-01,27.34,1.73,55.91,Qardho,9.5,49.09
2019-07-01,27.72,0.0,47.53,Qardho,9.5,49.09
2019-08-01,28.51,0.0,43.31,Qardho,9.5,49.09
2019-09-01,28.83,0.0,47.63,Qardho,9.5,49.09
2019-10-01,26.36,0.0,54.82,Qardho,9.5,49.09
2019-11-01,24.41,0.02,62.34,Qardho,9.5,49.09
2019-12-01,23.28,0.0,61.98,Qardho,9.5,49.09
2020-01-01,22.61,0.0,61.37,Qardho,9.5,49.09
2020-02-01,22.81,0.0,58.25,Qardho,9.5,49.09
2020-03-01,25.65,0.0,58.87,Qardho,9.5,49.09
2020-04-01,26.71,0.83,61.31,Qardho,9.5,49.09
2020-05-01,29.38,0.58,53.71,Qardho,9.5,49.09
2020-06-01,29.08,0.05,45.69,Qardho,9.5,49.09
2020-07-01,27.58,0.01,48.08,Qardho,9.5,49.09
2020-08-01,27.59,0.0,48.19,Qardho,9.5,49.09
2020-09-01,26.54,6.54,60.86,Qardho,9.5,49.09
2020-10-01,26.67,0.0,50.81,Qardho,9.5,49.09
2020-11-01,23.71,0.01,58.99,Qardho,9.5,49.09
2020-12-01,21.95,0.0,61.33,Qardho,9.5,49.09
2021-01-01,20.62,0.0,59.66,Qardho,9.5,49.09
2021-02-01,21.92,0.0,57.99,Qardho,9.5,49.09
2021-03-01,24.2,0.0,54.12,Qardho,9.5,49.09
2021-04-01,26.47,0.0,54.1,Qardho,9.5,49.09
2021-05-01,27.65,9.7,58.98,Qardho,9.5,49.09
2021-06-01,24.34,0.0,71.31,Qardho,9.5,49.09
2021-07-01,24.45,0.0,60.54,Qardho,9.5,49.09
2021-08-01,26.26,0.0,55.44,Qardho,9.5,49.09
2021-09-01,27.65,0.0,51.1,Qardho,9.5,49.09
2021-10-01,27.0,0.0,53.78,Qardho,9.5,49.09
2021-11-01,23.87,0.01,55.14,Qardho,9.5,49.09
2021-12-01,21.88,0.0,61.97,Qardho,9.5,49.09
2022-01-01,21.89,0.0,62.9,Qardho,9.5,49.09
2022-02-01,22.44,0.0,58.92,Qardho,9.5,49.09
2022-03-01,24.03,0.0,56.49,Qardho,9.5,49.09
2022-04-01,27.52,0.04,53.89,Qardho,9.5,49.09
2022-05-01,29.61,0.51,46.47,Qardho,9.5,49.09
2022-06-01,28.45,0.0,44.22,Qardho,9.5,49.09
2022-07-01,26.4,0.0,48.96,Qardho,9.5,49.09
2022-08-01,26.91,0.0,48.74,Qardho,9.5,49.09
2022-09-01,28.2,0.0,47.21,Qardho,9.5,49.09
2022-10-01,27.25,0.02,52.41,Qardho,9.5,49.09
2022-11-01,24.41,0.0,59.6,Qardho,9.5,49.09
2022-12-01,22.8,0.0,60.59,Qardho,9.5,49.09
2023-01-01,21.54,0.0,63.18,Qardho,9.5,49.09
2023-02-01,22.35,0.0,58.84,Qardho,9.5,49.09
2023-03-01,25.76,0.03,59.68,Qardho,9.5,49.09
2023-04-01,27.62,0.07,56.28,Qardho,9.5,49.09
2023-05-01,26.96,2.76,66.3,Qardho,9.5,49.09
2023-06-01,28.39,0.0,50.61,Qardho,9.5,49.09
2023-07-01,27.24,0.0,49.64,Qardho,9.5,49.09
2023-08-01,28.03,0.0,47.66,Qardho,9.5,49.09
2023-09-01,29.39,0.02,46.55,Qardho,9.5,49.09
2023-10-01,27.56,0.28,58.02,Qardho,9.5,49.09
2023-11-01,25.01,0.14,63.81,Qardho,9.5,49.09
2023-12-01,23.42,0.0,59.55,Qardho,9.5,49.09
2024-01-01,22.76,0.0,60.3,Qardho,9.5,49.09
2024-02-01,24.24,0.0,59.82,Qardho,9.5,49.09
2024-03-01,26.17,0.0,57.58,Qardho,9.5,49.09
2024-04-01,27.62,2.69,61.64,Qardho,9.5,49.09
2024-05-01,28.32,0.03,61.22,Qardho,9.5,49.09
2024-06-01,28.78,0.02,49.32,Qardho,9.5,49.09
2024-07-01,28.15,0.0,50.39,Qardho,9.5,49.09
2024-08-01,27.97,0.0,49.17,Qardho,9.5,49.09
2024-09-01,29.47,0.0,43.96,Qardho,9.5,49.09
2024-10-01,28.6,0.03,50.29,Qardho,9.5,49.09
2024-11-01,24.86,0.0,58.53,Qardho,9.5,49.09
2024-12-01,21.52,0.0,58.57,Qardho,9.5,49.09
2025-01-01,20.69,0.0,59.45,Qardho,9.5,49.09
2025-02-01,22.65,0.0,59.4,Qardho,9.5,49.09
2025-03-01,25.57,0.0,57.8,Qardho,9.5,49.09
2025-04-01,27.51,0.0,53.94,Qardho,9.5,49.09
2025-05-01,29.85,0.0,48.34,Qardho,9.5,49.09
2025-06-01,29.13,0.0,45.85,Qardho,9.5,49.09
2025-07-01,27.62,0.0,47.57,Qardho,9.5,49.09
2025-08-01,27.2,0.02,47.88,Qardho,9.5,49.09
2025-09-01,28.71,0.05,45.79,Qardho,9.5,49.09
2025-10-01,26.9,0.0,45.33,Qardho,9.5,49.09
2025-11-01,-999.0,-999.0,-999.0,Qardho,9.5,49.09
2025-12-01,-999.0,-999.0,-999.0,Qardho,9.5,49.09
2015-01-01,27.77,0.0,58.51,Qorioley,1.78,44.53
2015-02-01,29.38,0.0,57.58,Qorioley,1.78,44.53
2015-03-01,29.55,1.03,60.02,Qorioley,1.78,44.53
2015-04-01,28.54,3.98,74.6,Qorioley,1.78,44.53
2015-05-01,27.69,3.66,78.19,Qorioley,1.78,44.53
2015-06-01,27.09,0.91,73.24,Qorioley,1.78,44.53
2015-07-01,26.67,0.98,68.77,Qorioley,1.78,44.53
2015-08-01,27.25,1.02,66.3,Qorioley,1.78,44.53
2015-09-01,28.61,0.13,62.68,Qorioley,1.78,44.53
2015-10-01,28.78,3.06,69.72,Qorioley,1.78,44.53
2015-11-01,27.4,7.21,79.04,Qorioley,1.78,44.53
2015-12-01,27.91,1.02,71.87,Qorioley,1.78,44.53
2016-01-01,29.33,0.04,59.53,Qorioley,1.78,44.53
2016-02-01,29.84,0.46,56.31,Qorioley,1.78,44.53
2016-03-01,31.34,0.15,59.22,Qorioley,1.78,44.53
2016-04-01,30.25,3.65,65.74,Qorioley,1.78,44.53
2016-05-01,27.12,4.64,79.07,Qorioley,1.78,44.53
2016-06-01,26.77,0.9,71.91,Qorioley,1.78,44.53
2016-07-01,25.99,0.27,66.26,Qorioley,1.78,44.53
2016-08-01,26.54,0.48,65.38,Qorioley,1.78,44.53
2016-09-01,27.22,0.05,62.36,Qorioley,1.78,44.53
2016-10-01,28.52,0.02,61.64,Qorioley,1.78,44.53
2016-11-01,29.31,1.63,62.89,Qorioley,1.78,44.53
2016-12-01,28.8,0.96,63.12,Qorioley,1.78,44.53
2017-01-01,29.08,0.0,55.07,Qorioley,1.78,44.53
2017-02-01,29.79,0.12,58.12,Qorioley,1.78,44.53
2017-03-01,30.46,0.01,57.66,Qorioley,1.78,44.53
2017-04-01,30.4,1.2,61.51,Qorioley,1.78,44.53
2017-05-01,28.94,1.18,68.06,Qorioley,1.78,44.53
2017-06-01,27.48,1.81,69.99,Qorioley,1.78,44.53
2017-07-01,27.11,0.1,65.31,Qorioley,1.78,44.53
